,client_id,birth_number,client_district_id,birthear,birth_day,birth_month,client_gender,client_age,age_group,disp_id,account_id,disp_type,account_district_id,frequency,account_date,account_date_opened,frequency_statment,accountear,account_month,account_day,loan_id,date,loan_amount,loan_duration,monthly_loan_payment,loan_status,num_days_since_loan_acquired,client_id,account_id_disp,disp_type,card_id,card_type,issued,card_issued_date,district_id,district_name,region,no_of_inhabitants,no._of_municipalities_with_inhabitants_<_499,no._of_municipalities_with_inhabitants_500-1999,no._of_municipalities_with_inhabitants_2000-9999,no._of_municipalities_with_inhabitants_>10000,no._of_cities,ratio_of_urban_inhabitants,average_salary,"unemploymant_rate_""95""","unemploymant_rate_""96""",no._of_enterpreneurs_per_1000_inhabitants,"no._of_commited_crimes_""95""","no._of_commited_crimes_""96""",trans_balance,trans_freq_total,trans_amount,trans_freq_first_3_years,trans_freq_last_3_years,trans_freq_credit,trans_freq_withdraw,trans_last_in_days,order_SUM_amount,order_count,order_bank_Is_AB,order_bank_Is_CD,order_bank_Is_EF,order_bank_Is_GH,order_bank_Is_IJ,order_bank_Is_KL,order_bank_Is_MN,order_bank_Is_OP,order_bank_Is_QR,order_bank_Is_ST,order_bank_Is_UV,order_bank_Is_WX,order_bank_Is_YZ,order_k_Is_LEASING,order_k_Is_POJISTNE,order_k_IS_SIPO,order_k_Is_UVER
2850,3881,475507,45,1947,7,5,F,52,50,3881,3209,OWNER,45,POPLATEK MESICNE,1997-12-10,1804,MONTHLY,1997,12,10,,,,,,,,3881,3209,OWNER,,,,,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,27373.02105263157,57,7296.4789473684195,,57,26,31,1 days 00:00:00.000000000,5659.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2851,3882,420510,45,1942,10,5,M,57,50,3882,3209,DISPONENT,45,POPLATEK MESICNE,1997-12-10,1804,MONTHLY,1997,12,10,,,,,,,,3882,3209,DISPONENT,,,,,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,27373.02105263157,57,7296.4789473684195,,57,26,31,1 days 00:00:00.000000000,5659.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2852,3925,365814,45,1936,14,8,F,63,60,3925,3245,OWNER,45,POPLATEK MESICNE,1997-06-26,1637,MONTHLY,1997,06,26,,,,,,,,3925,3245,OWNER,,,,,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,15296.066265060239,83,2730.6048192771086,,83,34,49,1 days 00:00:00.000000000,3878.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2853,3982,195115,45,1919,15,1,F,80,80,3982,3291,OWNER,45,POPLATEK MESICNE,1996-11-16,1415,MONTHLY,1996,11,16,,,,,,,,3982,3291,OWNER,,,,,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,21098.89391304347,115,2232.3365217391315,,115,47,68,1 days 00:00:00.000000000,2505.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2854,4020,535331,45,1953,31,3,F,46,40,4020,3326,OWNER,5,POPLATEK MESICNE,1993-11-11,314,MONTHLY,1993,11,11,,,,,,,,4020,3326,OWNER,,,,,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,38131.414338235285,272,14757.544852941191,59.0,213,115,157,29 days 00:00:00.000000000,,,,,,,,,,,,,,,,,,,
2855,4021,481210,45,1948,10,12,M,51,50,4021,3327,OWNER,45,POPLATEK MESICNE,1993-04-16,105,MONTHLY,1993,04,16,,,,,,,,4021,3327,OWNER,,,,,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,37180.76278538811,438,3731.7710045662125,119.0,319,149,289,1 days 00:00:00.000000000,6193.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2856,4071,426215,45,1942,15,12,F,57,50,4071,3367,OWNER,1,POPLATEK MESICNE,1993-04-01,90,MONTHLY,1993,04,01,,,,,,,,4071,3367,OWNER,,,,,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,73953.09727891153,441,7797.634467120188,123.0,318,143,298,1 days 00:00:00.000000000,3023.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2857,4072,410508,45,1941,8,5,M,58,50,4072,3367,DISPONENT,1,POPLATEK MESICNE,1993-04-01,90,MONTHLY,1993,04,01,,,,,,,,4072,3367,DISPONENT,,,,,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,73953.09727891153,441,7797.634467120188,123.0,318,143,298,1 days 00:00:00.000000000,3023.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2858,4164,246022,45,1924,22,10,F,75,70,4164,3443,OWNER,45,POPLATEK MESICNE,1996-07-26,1302,MONTHLY,1996,07,26,,,,,,,,4164,3443,OWNER,,,,,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,17676.36776859503,121,1854.0735537190094,,121,55,66,1 days 00:00:00.000000000,2755.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2859,4269,555907,45,1955,7,9,F,44,40,4269,3537,OWNER,45,POPLATEK MESICNE,1997-08-22,1694,MONTHLY,1997,08,22,,,,,,,,4269,3537,OWNER,,,,,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,18169.882300884965,113,2265.5982300884957,,113,37,76,1 days 00:00:00.000000000,4495.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2860,4617,771220,45,1977,20,12,M,22,20,4617,3832,OWNER,45,POPLATEK MESICNE,1996-01-22,1116,MONTHLY,1996,01,22,,,,,,,,4617,3832,OWNER,,,,,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,22090.07110091744,218,2859.7688073394484,,218,79,139,1 days 00:00:00.000000000,4336.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2861,4618,725327,45,1972,27,3,F,27,20,4618,3832,DISPONENT,45,POPLATEK MESICNE,1996-01-22,1116,MONTHLY,1996,01,22,,,,,,,,4618,3832,DISPONENT,,,,,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,22090.07110091744,218,2859.7688073394484,,218,79,139,1 days 00:00:00.000000000,4336.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2862,4649,285625,45,1928,25,6,F,71,70,4649,3856,OWNER,45,POPLATEK MESICNE,1996-12-03,1432,MONTHLY,1996,12,03,,,,,,,,4649,3856,OWNER,,,,,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,14295.35084745762,118,2006.616101694916,,118,51,67,1 days 00:00:00.000000000,2280.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2863,4698,630331,45,1963,31,3,M,36,30,4698,3896,OWNER,45,POPLATEK MESICNE,1995-08-17,958,MONTHLY,1995,08,17,,,,,,,,4698,3896,OWNER,,,,,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,59588.94846153851,260,11179.230000000003,,260,83,177,1 days 00:00:00.000000000,4244.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2864,4803,450807,45,1945,7,8,M,54,50,4803,3983,OWNER,67,POPLATEK MESICNE,1993-02-04,34,MONTHLY,1993,02,04,,,,,,,,4803,3983,OWNER,,,,,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,38408.092138364744,318,7006.9817610063,105.0,213,143,175,1 days 00:00:00.000000000,,,,,,,,,,,,,,,,,,,
2865,4877,570219,45,1957,19,2,M,42,40,4877,4047,OWNER,45,POPLATEK TYDNE,1995-09-29,1001,WEEKLY,1995,09,29,,,,,,,,4877,4047,OWNER,,,,,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,52737.67399103141,223,10871.844843049332,,223,97,126,1 days 00:00:00.000000000,2988.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2866,4925,510618,45,1951,18,6,M,48,40,4925,4088,OWNER,45,POPLATEK MESICNE,1996-03-01,1155,MONTHLY,1996,03,01,,,,,,,,4925,4088,OWNER,,,,,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,39533.25498007971,251,8074.049003984071,,251,76,175,1 days 00:00:00.000000000,7890.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2867,5138,745805,45,1974,5,8,F,25,20,5138,4264,OWNER,28,POPLATEK MESICNE,1993-12-07,340,MONTHLY,1993,12,07,,,,,,,,5138,4264,OWNER,763.0,junior,1994-12-30,728.0,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,57764.956610169465,295,9487.065084745771,53.0,242,123,172,1 days 00:00:00.000000000,,,,,,,,,,,,,,,,,,,
2868,5395,620601,45,1962,1,6,M,37,30,5395,4473,OWNER,45,POPLATEK MESICNE,1995-10-09,1011,MONTHLY,1995,10,09,5895.0,1997-01-03,93960.0,60.0,1566.0,C,1463.0,5395,4473,OWNER,,,,,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,55425.13250883381,283,7021.646289752654,,283,78,205,1 days 00:00:00.000000000,10619.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2869,7150,635916,45,1963,16,9,F,36,30,7150,5912,OWNER,45,POPLATEK MESICNE,1996-10-25,1393,MONTHLY,1996,10,25,6207.0,1998-06-23,184620.0,60.0,3077.0,C,1999.0,7150,5912,OWNER,,,,,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,34655.869934640505,153,6903.163398692809,,153,57,96,1 days 00:00:00.000000000,12922.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2870,10043,651029,45,1965,29,10,M,34,30,9735,8129,OWNER,45,POPLATEK MESICNE,1993-06-26,176,MONTHLY,1993,06,26,6668.0,1994-07-30,74736.0,36.0,2076.0,A,575.0,10043,8129,OWNER,1036.0,classic,1997-01-17,1477.0,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,39672.17820823243,413,7053.1554479418955,105.0,308,133,280,1 days 00:00:00.000000000,8260.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2871,11314,360602,45,1936,2,6,M,63,60,11006,9188,OWNER,45,POPLATEK MESICNE,1993-02-08,38,MONTHLY,1993,02,08,6863.0,1993-07-28,127080.0,60.0,2118.0,A,208.0,11314,9188,OWNER,,,,,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,29452.268925619876,605,3242.9128925619907,191.0,414,221,384,1 days 00:00:00.000000000,10591.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2872,12844,461015,45,1946,15,10,M,53,50,12536,10440,OWNER,72,POPLATEK MESICNE,1993-09-13,255,MONTHLY,1993,09,13,7138.0,1995-07-03,60000.0,60.0,1000.0,C,913.0,12844,10440,OWNER,,,,,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,36819.13413566737,457,2606.1684901531717,93.0,364,161,296,1 days 00:00:00.000000000,5910.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2873,60,800219,67,1980,19,2,M,19,10,60,51,OWNER,67,POPLATEK MESICNE,1996-05-11,1226,MONTHLY,1996,05,11,,,,,,,,60,51,OWNER,8.0,junior,1998-05-20,1965.0,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,59944.55625000012,192,6887.197395833333,,192,63,129,1 days 00:00:00.000000000,4131.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2874,246,706228,67,1970,28,12,F,29,20,246,204,OWNER,67,POPLATEK MESICNE,1996-01-13,1107,MONTHLY,1996,01,13,,,,,,,,246,204,OWNER,,,,,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,17153.33018867924,159,1165.812578616353,,159,67,92,1 days 00:00:00.000000000,1950.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2875,453,690716,67,1969,16,7,M,30,30,453,373,OWNER,67,POPLATEK MESICNE,1996-06-20,1266,MONTHLY,1996,06,20,,,,,,,,453,373,OWNER,74.0,classic,1998-10-18,2116.0,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,36551.83803680982,163,4339.218404907973,,163,75,88,1 days 00:00:00.000000000,6452.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2876,608,720831,67,1972,31,8,M,27,20,608,506,OWNER,67,POPLATEK MESICNE,1996-07-08,1284,MONTHLY,1996,07,08,,,,,,,,608,506,OWNER,110.0,classic,1997-05-31,1611.0,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,48421.76586345383,249,4200.763855421685,,249,63,186,1 days 00:00:00.000000000,4120.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2877,632,460316,67,1946,16,3,M,53,50,632,526,OWNER,67,POPLATEK MESICNE,1996-07-16,1292,MONTHLY,1996,07,16,,,,,,,,632,526,OWNER,,,,,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,35124.59074074076,162,6197.4827160493805,,162,62,100,1 days 00:00:00.000000000,5074.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2878,633,385612,67,1938,12,6,F,61,60,633,526,DISPONENT,67,POPLATEK MESICNE,1996-07-16,1292,MONTHLY,1996,07,16,,,,,,,,633,526,DISPONENT,,,,,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,35124.59074074076,162,6197.4827160493805,,162,62,100,1 days 00:00:00.000000000,5074.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2879,832,236223,67,1923,23,12,F,76,70,832,694,OWNER,67,POPLATEK MESICNE,1996-09-04,1342,MONTHLY,1996,09,04,,,,,,,,832,694,OWNER,,,,,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,29717.388805970124,134,2381.766417910447,,134,57,77,1 days 00:00:00.000000000,3096.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2880,1316,466113,67,1946,13,11,F,53,50,1316,1097,OWNER,67,POPLATEK MESICNE,1996-06-22,1268,MONTHLY,1996,06,22,,,,,,,,1316,1097,OWNER,217.0,classic,1998-11-09,2138.0,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,45495.30809716603,247,4936.519433198381,,247,67,180,1 days 00:00:00.000000000,9125.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2881,1317,450518,67,1945,18,5,M,54,50,1317,1097,DISPONENT,67,POPLATEK MESICNE,1996-06-22,1268,MONTHLY,1996,06,22,,,,,,,,1317,1097,DISPONENT,,,,,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,45495.30809716603,247,4936.519433198381,,247,67,180,1 days 00:00:00.000000000,9125.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2882,1458,380408,67,1938,8,4,M,61,60,1458,1207,OWNER,67,POPLATEK MESICNE,1993-06-08,158,MONTHLY,1993,06,08,,,,,,,,1458,1207,OWNER,,,,,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,45048.60609137053,394,7060.761421319805,104.0,290,135,259,1 days 00:00:00.000000000,10362.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2883,1508,545630,67,1954,30,6,F,45,40,1508,1249,OWNER,67,POPLATEK MESICNE,1995-03-30,818,MONTHLY,1995,03,30,,,,,,,,1508,1249,OWNER,,,,,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,35055.8772861356,339,1247.1233038348073,,339,114,225,1 days 00:00:00.000000000,2457.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2884,1598,250425,67,1925,25,4,M,74,70,1598,1322,OWNER,17,POPLATEK MESICNE,1993-07-05,185,MONTHLY,1993,07,05,,,,,,,,1598,1322,OWNER,,,,,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,19292.93315508023,374,1531.6697860962552,93.0,281,133,241,1 days 00:00:00.000000000,2916.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2885,1679,425417,67,1942,17,4,F,57,50,1679,1387,OWNER,67,POPLATEK MESICNE,1997-01-01,1461,MONTHLY,1997,01,01,,,,,,,,1679,1387,OWNER,,,,,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,32713.355813953494,43,1439.3325581395354,,43,39,4,10 days 00:00:00.000000000,,,,,,,,,,,,,,,,,,,
2886,1781,240816,67,1924,16,8,M,75,70,1781,1469,OWNER,67,POPLATEK MESICNE,1995-12-15,1078,MONTHLY,1995,12,15,,,,,,,,1781,1469,OWNER,,,,,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,26429.765697674397,172,2471.2383720930216,,172,70,102,1 days 00:00:00.000000000,3574.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2887,1837,570113,67,1957,13,1,M,42,40,1837,1516,OWNER,67,POPLATEK MESICNE,1993-10-08,280,MONTHLY,1993,10,08,,,,,,,,1837,1516,OWNER,,,,,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,27295.582116788293,274,1455.8368613138664,50.0,224,121,153,1 days 00:00:00.000000000,2277.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2888,1838,596127,67,1959,27,11,F,40,40,1838,1516,DISPONENT,67,POPLATEK MESICNE,1993-10-08,280,MONTHLY,1993,10,08,,,,,,,,1838,1516,DISPONENT,,,,,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,27295.582116788293,274,1455.8368613138664,50.0,224,121,153,1 days 00:00:00.000000000,2277.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2889,1841,535323,67,1953,23,3,F,46,40,1841,1518,OWNER,67,POPLATEK MESICNE,1993-04-21,110,MONTHLY,1993,04,21,,,,,,,,1841,1518,OWNER,,,,,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,69100.59970760236,342,7272.468421052639,91.0,251,138,204,1 days 00:00:00.000000000,,,,,,,,,,,,,,,,,,,
2890,1910,461108,67,1946,8,11,M,53,50,1910,1577,OWNER,67,POPLATEK MESICNE,1996-10-16,1384,MONTHLY,1996,10,16,,,,,,,,1910,1577,OWNER,,,,,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,31035.879894179885,189,1265.1814814814818,,189,68,121,1 days 00:00:00.000000000,2560.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2891,1924,380529,67,1938,29,5,M,61,60,1924,1588,OWNER,67,POPLATEK MESICNE,1993-12-11,344,MONTHLY,1993,12,11,,,,,,,,1924,1588,OWNER,,,,,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,22747.39085173507,317,1711.7958990536265,56.0,261,146,171,1 days 00:00:00.000000000,2443.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2892,2021,191208,67,1919,8,12,M,80,80,2021,1666,OWNER,67,POPLATEK MESICNE,1993-10-30,302,MONTHLY,1993,10,30,,,,,,,,2021,1666,OWNER,,,,,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,32330.419937694765,321,2273.0258566978164,61.0,260,122,199,1 days 00:00:00.000000000,2164.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2893,2082,330204,67,1933,4,2,M,66,60,2082,1717,OWNER,67,POPLATEK MESICNE,1997-12-02,1796,MONTHLY,1997,12,02,,,,,,,,2082,1717,OWNER,,,,,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,17906.636538461553,52,2885.575000000001,,52,27,25,1 days 00:00:00.000000000,2500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2894,2487,675925,67,1967,25,9,F,32,30,2487,2049,OWNER,67,POPLATEK MESICNE,1997-12-19,1813,MONTHLY,1997,12,19,,,,,,,,2487,2049,OWNER,,,,,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,25295.64307692305,65,3489.2630769230777,,65,26,39,1 days 00:00:00.000000000,5891.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2895,2635,666210,67,1966,10,12,F,33,30,2635,2176,OWNER,67,POPLATEK MESICNE,1993-06-06,156,MONTHLY,1993,06,06,5395.0,1994-07-30,299088.0,36.0,8308.0,B,575.0,2635,2176,OWNER,,,,,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,34860.073248407614,471,8654.492356687899,182.0,289,148,323,27 days 00:00:00.000000000,14527.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2896,2645,200422,67,1920,22,4,M,79,70,2645,2185,OWNER,67,POPLATEK MESICNE,1995-01-18,747,MONTHLY,1995,01,18,,,,,,,,2645,2185,OWNER,,,,,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,27439.43898305087,236,2019.1762711864392,,236,91,145,1 days 00:00:00.000000000,2004.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2897,2942,665603,67,1966,3,6,F,33,30,2942,2436,OWNER,67,POPLATEK MESICNE,1993-05-25,144,MONTHLY,1993,05,25,,,,,,,,2942,2436,OWNER,,,,,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,50148.64954682778,331,3856.7903323262835,88.0,243,142,189,1 days 00:00:00.000000000,,,,,,,,,,,,,,,,,,,
2898,3079,430519,67,1943,19,5,M,56,50,3079,2550,OWNER,67,POPLATEK MESICNE,1995-11-11,1044,MONTHLY,1995,11,11,,,,,,,,3079,2550,OWNER,476.0,classic,1997-07-06,1647.0,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,55978.57806451617,310,3899.2777419354834,,310,82,228,1 days 00:00:00.000000000,7347.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2899,3234,195804,67,1919,4,8,F,80,80,3234,2679,OWNER,67,POPLATEK MESICNE,1997-07-24,1665,MONTHLY,1997,07,24,,,,,,,,3234,2679,OWNER,,,,,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,20850.05342465754,73,2755.876712328768,,73,33,40,1 days 00:00:00.000000000,3842.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900,3240,376210,67,1937,10,12,F,62,60,3240,2685,OWNER,67,POPLATEK MESICNE,1996-11-01,1400,MONTHLY,1996,11,01,,,,,,,,3240,2685,OWNER,,,,,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,21012.490740740745,108,2058.711111111112,,108,53,55,1 days 00:00:00.000000000,2576.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
